2016-02-25 17:48:00 UTC+0000,37.3601
2016-02-25 17:49:00 UTC+0000,37.3699
2016-02-25 17:49:00 UTC+0000,37.3601
2016-02-25 17:50:00 UTC+0000,37.365
2016-02-25 17:51:00 UTC+0000,37.37
2016-02-25 17:51:00 UTC+0000,37.38
2016-02-25 17:52:00 UTC+0000,37.3701
2016-02-25 17:52:00 UTC+0000,37.388
2016-02-25 17:53:00 UTC+0000,37.38
2016-02-25 17:53:00 UTC+0000,37.3765
2016-02-25 17:54:00 UTC+0000,37.395
2016-02-25 17:54:00 UTC+0000,37.39
2016-02-25 17:55:00 UTC+0000,37.3837
2016-02-25 17:55:00 UTC+0000,37.38
2016-02-25 17:56:00 UTC+0000,37.39
2016-02-25 17:57:00 UTC+0000,37.39
2016-02-25 17:57:00 UTC+0000,37.39
2016-02-25 17:58:00 UTC+0000,37.40
2016-02-25 17:58:00 UTC+0000,37.39
2016-02-25 17:59:00 UTC+0000,37.395
2016-02-25 17:59:00 UTC+0000,37.38
2016-02-25 18:00:00 UTC+0000,37.37
2016-02-25 18:01:00 UTC+0000,37.38
2016-02-25 18:01:00 UTC+0000,37.389
2016-02-25 18:02:00 UTC+0000,37.385
2016-02-25 18:02:00 UTC+0000,37.39
2016-02-25 18:03:00 UTC+0000,37.39
2016-02-25 18:03:00 UTC+0000,37.40
2016-02-25 18:04:00 UTC+0000,37.40
2016-02-25 18:04:00 UTC+0000,37.40
2016-02-25 18:05:00 UTC+0000,37.40
2016-02-25 18:06:00 UTC+0000,37.40
2016-02-25 18:06:00 UTC+0000,37.40
2016-02-25 18:07:00 UTC+0000,37.42
2016-02-25 18:08:00 UTC+0000,37.42
2016-02-25 18:08:00 UTC+0000,37.409
2016-02-25 18:09:00 UTC+0000,37.40
2016-02-25 18:10:00 UTC+0000,37.41
2016-02-25 18:10:00 UTC+0000,37.41
2016-02-25 18:11:00 UTC+0000,37.4099
2016-02-25 18:11:00 UTC+0000,37.395
2016-02-25 18:12:00 UTC+0000,37.395
